구분,Jan.,Feb.,Mar.,Apr.,May,Jun.,Jul.,Aug.,Sep.,Oct.,Nov.,Dec.,Total,area,sales_type,age,year
Toyota,1,0,0,0,1,0,1,0,0,1,1,0,5,울산,개인-여자,50~59,2020
Volkswagen,0,0,0,0,1,0,1,0,0,0,2,0,4,울산,개인-여자,50~59,2020
Volvo,0,0,1,1,0,0,1,0,1,1,2,0,7,울산,개인-여자,50~59,2020
Audi,0,0,0,0,0,0,1,1,0,0,1,2,5,울산,개인-여자,60~69,2020
BMW,3,3,1,1,0,1,0,1,0,1,1,0,12,울산,개인-여자,60~69,2020
Chevrolet,1,0,0,0,2,0,1,0,0,2,0,1,7,울산,개인-여자,60~69,2020
Chrysler,0,0,0,0,0,0,1,0,0,0,0,0,1,울산,개인-여자,60~69,2020
Ford,0,1,0,0,0,0,0,0,0,0,0,0,1,울산,개인-여자,60~69,2020
Land Rover,0,0,1,0,0,0,0,0,0,0,0,0,1,울산,개인-여자,60~69,2020
Lexus,0,0,0,0,0,0,0,0,0,0,1,1,2,울산,개인-여자,60~69,2020
Lincoln,0,0,0,0,0,0,0,0,0,0,0,1,1,울산,개인-여자,60~69,2020
MINI,0,0,0,0,0,0,0,1,0,2,0,0,3,울산,개인-여자,60~69,2020
Mercedes-Benz,2,0,3,0,3,4,2,1,2,1,2,3,23,울산,개인-여자,60~69,2020
Nissan,0,0,0,0,0,1,0,0,0,0,0,0,1,울산,개인-여자,60~69,2020
Porsche,0,0,0,0,0,0,0,0,0,0,1,0,1,울산,개인-여자,60~69,2020
Toyota,0,0,0,1,0,0,0,0,0,0,1,0,2,울산,개인-여자,60~69,2020
Volkswagen,0,0,1,1,0,0,0,0,0,0,0,0,2,울산,개인-여자,60~69,2020
Mercedes-Benz,0,0,0,0,0,0,0,1,0,0,1,0,2,울산,개인-여자,70~,2020
Volkswagen,0,0,0,0,1,0,0,0,0,0,0,0,1,울산,개인-여자,70~,2020
Audi,0,0,0,2,0,1,1,1,0,1,0,1,7,세종,개인,20~29,2020
BMW,1,0,2,2,1,0,1,0,1,3,0,0,11,세종,개인,20~29,2020
Chevrolet,0,0,1,1,0,0,0,0,0,0,0,0,2,세종,개인,20~29,2020
Chrysler,0,0,0,0,0,1,0,0,0,0,1,0,2,세종,개인,20~29,2020
Ford,0,0,0,1,0,0,1,0,0,0,0,0,2,세종,개인,20~29,2020
Honda,1,0,0,0,0,0,0,1,0,0,1,0,3,세종,개인,20~29,2020
Infiniti,0,0,1,0,0,0,0,0,0,0,0,0,1,세종,개인,20~29,2020
Land Rover,0,0,0,0,0,0,0,0,0,0,1,0,1,세종,개인,20~29,2020
Lexus,0,0,0,0,0,0,0,0,0,0,0,1,1,세종,개인,20~29,2020
Lincoln,0,0,1,0,0,0,0,0,0,0,0,0,1,세종,개인,20~29,2020
MINI,0,0,0,0,1,0,0,2,0,1,2,1,7,세종,개인,20~29,2020
Mercedes-Benz,1,0,2,4,0,1,0,1,2,1,2,1,15,세종,개인,20~29,2020
Nissan,0,0,0,1,0,0,0,0,0,0,0,0,1,세종,개인,20~29,2020
Peugeot,0,0,0,0,0,0,0,0,0,0,0,1,1,세종,개인,20~29,2020
Volkswagen,0,0,1,2,1,1,1,0,0,1,2,1,10,세종,개인,20~29,2020
Volvo,1,0,0,0,0,2,0,0,0,1,1,0,5,세종,개인,20~29,2020
Audi,1,0,5,9,6,7,7,7,7,6,6,3,64,세종,개인,30~39,2020
BMW,8,14,15,24,13,16,12,27,21,15,19,11,195,세종,개인,30~39,2020
Cadillac,1,0,0,0,0,1,0,0,0,0,1,1,4,세종,개인,30~39,2020
Chevrolet,1,0,6,2,3,2,5,3,1,1,4,2,30,세종,개인,30~39,2020
Chrysler,1,2,2,0,1,0,0,0,1,2,1,0,10,세종,개인,30~39,2020
Citroen,0,0,0,0,0,1,1,0,0,1,0,0,3,세종,개인,30~39,2020
Ford,0,0,0,3,1,3,1,2,6,1,6,1,24,세종,개인,30~39,2020
Honda,0,2,1,3,0,0,0,2,3,1,1,1,14,세종,개인,30~39,2020
Infiniti,0,0,0,0,0,0,0,1,0,0,0,0,1,세종,개인,30~39,2020
Jaguar,1,0,0,0,0,0,0,0,0,2,0,0,3,세종,개인,30~39,2020
Land Rover,0,1,0,0,0,0,0,0,1,0,1,0,3,세종,개인,30~39,2020
Lexus,0,0,0,0,0,1,0,2,2,2,0,2,9,세종,개인,30~39,2020
Lincoln,1,0,0,0,0,0,1,0,0,3,3,1,9,세종,개인,30~39,2020
MINI,0,3,1,3,2,6,2,2,5,4,6,8,42,세종,개인,30~39,2020
Maserati,0,0,0,0,0,0,0,1,0,0,0,0,1,세종,개인,30~39,2020
Mercedes-Benz,12,8,10,10,13,19,7,10,14,14,25,22,164,세종,개인,30~39,2020
Nissan,1,1,2,1,1,4,0,0,0,0,0,0,10,세종,개인,30~39,2020
Peugeot,1,0,1,0,1,0,0,0,0,0,1,1,5,세종,개인,30~39,2020
Porsche,1,0,1,2,1,2,2,0,0,0,1,0,10,세종,개인,30~39,2020
Toyota,1,0,0,1,2,1,1,1,2,0,2,2,13,세종,개인,30~39,2020
Volkswagen,6,4,4,9,4,5,5,3,3,11,12,14,80,세종,개인,30~39,2020
Volvo,3,3,6,2,3,4,2,1,4,4,0,6,38,세종,개인,30~39,2020
Audi,2,2,1,7,7,2,9,8,8,13,8,16,83,세종,개인,40~49,2020
BMW,2,5,15,12,12,9,6,20,13,9,18,19,140,세종,개인,40~49,2020
Bentley,0,0,0,0,0,0,1,0,0,0,0,0,1,세종,개인,40~49,2020
Cadillac,0,0,1,0,0,1,1,0,0,1,1,0,5,세종,개인,40~49,2020
Chevrolet,4,5,6,4,2,4,5,4,3,5,4,7,53,세종,개인,40~49,2020
Chrysler,3,1,3,0,1,2,0,0,1,1,4,2,18,세종,개인,40~49,2020
Citroen,1,0,3,0,0,0,1,0,0,0,0,0,5,세종,개인,40~49,2020
Ford,5,1,0,0,0,3,4,3,3,2,4,4,29,세종,개인,40~49,2020
Honda,3,3,1,3,0,1,0,0,2,2,2,2,19,세종,개인,40~49,2020
Infiniti,0,0,1,0,2,0,2,0,0,0,0,0,5,세종,개인,40~49,2020
Jaguar,0,0,0,0,1,0,0,1,0,0,1,0,3,세종,개인,40~49,2020
Land Rover,0,0,0,1,0,0,0,0,0,1,0,0,2,세종,개인,40~49,2020
Lexus,2,1,2,0,2,1,2,2,2,3,1,2,20,세종,개인,40~49,2020
Lincoln,0,1,0,1,1,2,0,0,4,2,2,2,15,세종,개인,40~49,2020
MINI,1,3,5,3,4,3,1,6,0,1,2,1,30,세종,개인,40~49,2020
Mercedes-Benz,9,6,7,10,10,17,7,10,20,20,15,28,159,세종,개인,40~49,2020
Nissan,0,2,2,0,0,5,0,0,0,0,0,0,9,세종,개인,40~49,2020
Peugeot,0,2,0,2,0,2,0,0,1,0,1,2,10,세종,개인,40~49,2020
Porsche,1,1,0,1,0,0,0,0,0,0,0,0,3,세종,개인,40~49,2020
Toyota,1,2,2,0,4,3,1,2,3,2,1,3,24,세종,개인,40~49,2020
Volkswagen,11,3,6,10,6,5,3,1,6,10,10,15,86,세종,개인,40~49,2020
Volvo,0,2,2,3,3,2,4,1,5,2,6,6,36,세종,개인,40~49,2020
Audi,0,1,0,0,0,3,3,1,6,3,2,1,20,세종,개인,50~59,2020
BMW,3,0,1,2,1,3,4,4,3,4,7,4,36,세종,개인,50~59,2020
Bentley,0,0,0,0,0,0,0,0,0,0,0,1,1,세종,개인,50~59,2020
Cadillac,0,0,0,0,0,0,0,0,0,0,0,1,1,세종,개인,50~59,2020
Chevrolet,5,1,3,2,3,2,1,1,1,0,4,1,24,세종,개인,50~59,2020
Chrysler,0,2,1,2,0,2,0,1,1,0,1,1,11,세종,개인,50~59,2020
Citroen,0,1,0,0,0,0,1,0,0,0,0,0,2,세종,개인,50~59,2020
Ford,1,0,0,2,0,1,0,3,1,2,2,1,13,세종,개인,50~59,2020
Honda,0,2,1,3,1,0,1,0,0,2,4,0,14,세종,개인,50~59,2020
Jaguar,1,0,1,0,0,0,0,0,0,0,0,0,2,세종,개인,50~59,2020
Lexus,0,5,0,0,1,1,1,0,4,0,1,3,16,세종,개인,50~59,2020
Lincoln,0,1,0,1,2,1,0,1,0,2,1,0,9,세종,개인,50~59,2020
MINI,0,0,0,1,0,1,0,0,0,1,1,0,4,세종,개인,50~59,2020
Mercedes-Benz,4,4,4,7,9,10,5,5,9,6,12,14,89,세종,개인,50~59,2020
Nissan,0,0,1,1,2,5,0,0,0,0,0,0,9,세종,개인,50~59,2020
Peugeot,0,0,0,1,2,1,1,1,1,2,0,0,9,세종,개인,50~59,2020
Porsche,0,0,0,1,0,0,0,0,0,0,0,0,1,세종,개인,50~59,2020
Toyota,0,0,0,2,0,1,1,1,0,0,0,1,6,세종,개인,50~59,2020
Volkswagen,6,0,2,1,2,1,0,1,2,4,5,5,29,세종,개인,50~59,2020
Volvo,1,0,3,0,1,0,2,0,1,2,2,1,13,세종,개인,50~59,2020
Audi,1,0,0,1,2,3,0,0,0,2,1,1,11,세종,개인,60~69,2020
BMW,0,1,1,0,0,0,1,3,1,1,2,0,10,세종,개인,60~69,2020
Cadillac,0,0,0,0,0,1,0,0,0,0,0,1,2,세종,개인,60~69,2020
Chevrolet,0,0,0,1,1,1,1,1,0,0,2,0,7,세종,개인,60~69,2020
Chrysler,0,0,0,1,0,0,0,0,0,2,0,2,5,세종,개인,60~69,2020
Honda,2,0,2,0,0,1,0,0,0,0,1,0,6,세종,개인,60~69,2020
Land Rover,0,0,0,0,0,0,0,1,0,0,0,0,1,세종,개인,60~69,2020
Lexus,0,1,0,0,1,0,0,0,1,0,2,3,8,세종,개인,60~69,2020
Lincoln,0,1,0,0,1,1,0,0,1,0,0,0,4,세종,개인,60~69,2020
MINI,0,1,0,1,0,0,0,0,0,0,1,0,3,세종,개인,60~69,2020
Mercedes-Benz,0,2,1,1,4,5,2,3,0,4,1,4,27,세종,개인,60~69,2020
Toyota,1,0,0,1,0,0,1,0,0,1,1,1,6,세종,개인,60~69,2020
Volkswagen,0,0,1,1,1,0,1,0,0,1,2,4,11,세종,개인,60~69,2020
Volvo,1,0,1,1,0,0,0,0,1,0,1,0,5,세종,개인,60~69,2020
Audi,0,0,0,0,1,0,0,0,0,0,0,0,1,세종,개인,70~,2020
Chevrolet,0,0,0,0,0,0,0,0,0,2,0,0,2,세종,개인,70~,2020
Chrysler,0,1,0,0,0,0,0,0,0,0,0,0,1,세종,개인,70~,2020
Land Rover,0,0,0,0,0,1,0,0,0,0,0,0,1,세종,개인,70~,2020
Mercedes-Benz,0,0,0,0,0,0,0,1,0,1,0,1,3,세종,개인,70~,2020
Toyota,0,0,0,0,0,0,0,0,0,0,1,0,1,세종,개인,70~,2020
Volkswagen,0,1,0,0,1,0,0,0,1,0,0,0,3,세종,개인,70~,2020
Audi,0,0,0,1,0,0,0,0,0,1,0,1,3,세종,개인-남자,20~29,2020
BMW,1,0,2,1,1,0,0,0,1,2,0,0,8,세종,개인-남자,20~29,2020
Ford,0,0,0,1,0,0,1,0,0,0,0,0,2,세종,개인-남자,20~29,2020
Honda,1,0,0,0,0,0,0,1,0,0,1,0,3,세종,개인-남자,20~29,2020
Lexus,0,0,0,0,0,0,0,0,0,0,0,1,1,세종,개인-남자,20~29,2020
Lincoln,0,0,1,0,0,0,0,0,0,0,0,0,1,세종,개인-남자,20~29,2020
MINI,0,0,0,0,0,0,0,0,0,0,0,1,1,세종,개인-남자,20~29,2020
Mercedes-Benz,1,0,0,2,0,0,0,0,0,1,1,0,5,세종,개인-남자,20~29,2020
Nissan,0,0,0,1,0,0,0,0,0,0,0,0,1,세종,개인-남자,20~29,2020
Peugeot,0,0,0,0,0,0,0,0,0,0,0,1,1,세종,개인-남자,20~29,2020
Volkswagen,0,0,0,1,1,1,0,0,0,1,2,1,7,세종,개인-남자,20~29,2020
Volvo,1,0,0,0,0,2,0,0,0,0,0,0,3,세종,개인-남자,20~29,2020
Audi,1,0,3,7,5,4,6,5,2,5,6,3,47,세종,개인-남자,30~39,2020
BMW,4,13,12,15,9,9,11,19,18,9,15,8,142,세종,개인-남자,30~39,2020
Cadillac,1,0,0,0,0,1,0,0,0,0,1,0,3,세종,개인-남자,30~39,2020
Chevrolet,0,0,5,1,3,2,4,2,0,1,4,2,24,세종,개인-남자,30~39,2020
Chrysler,1,1,1,0,1,0,0,0,0,2,0,0,6,세종,개인-남자,30~39,2020
Ford,0,0,0,2,0,2,0,1,5,1,5,1,17,세종,개인-남자,30~39,2020
Honda,0,2,1,2,0,0,0,2,2,0,1,1,11,세종,개인-남자,30~39,2020
Jaguar,1,0,0,0,0,0,0,0,0,1,0,0,2,세종,개인-남자,30~39,2020
Land Rover,0,0,0,0,0,0,0,0,1,0,0,0,1,세종,개인-남자,30~39,2020
Lexus,0,0,0,0,0,1,0,0,2,0,0,1,4,세종,개인-남자,30~39,2020
Lincoln,1,0,0,0,0,0,0,0,0,2,3,1,7,세종,개인-남자,30~39,2020
MINI,0,1,1,0,2,2,2,1,0,2,1,2,14,세종,개인-남자,30~39,2020
Mercedes-Benz,8,2,7,5,7,10,6,5,6,10,13,10,89,세종,개인-남자,30~39,2020
Nissan,0,0,1,0,1,3,0,0,0,0,0,0,5,세종,개인-남자,30~39,2020
Peugeot,1,0,1,0,1,0,0,0,0,0,1,1,5,세종,개인-남자,30~39,2020
Porsche,1,0,1,2,1,2,1,0,0,0,0,0,8,세종,개인-남자,30~39,2020
Toyota,0,0,0,1,1,1,1,0,2,0,2,2,10,세종,개인-남자,30~39,2020
Volkswagen,5,4,1,8,2,3,2,3,2,9,8,8,55,세종,개인-남자,30~39,2020
Volvo,2,1,3,1,1,3,1,1,3,2,0,1,19,세종,개인-남자,30~39,2020
Audi,2,1,0,6,4,2,8,6,7,10,6,12,64,세종,개인-남자,40~49,2020
BMW,2,4,13,9,9,6,6,16,8,8,15,15,111,세종,개인-남자,40~49,2020
Cadillac,0,0,0,0,0,1,1,0,0,1,1,0,4,세종,개인-남자,40~49,2020
Chevrolet,2,4,5,2,1,4,5,3,3,3,4,5,41,세종,개인-남자,40~49,2020
Chrysler,1,0,2,0,1,2,0,0,1,1,2,2,12,세종,개인-남자,40~49,2020
Citroen,1,0,3,0,0,0,0,0,0,0,0,0,4,세종,개인-남자,40~49,2020
Ford,5,0,0,0,0,3,3,2,2,2,4,3,24,세종,개인-남자,40~49,2020
Honda,3,1,1,2,0,1,0,0,2,2,2,1,15,세종,개인-남자,40~49,2020
Infiniti,0,0,1,0,2,0,1,0,0,0,0,0,4,세종,개인-남자,40~49,2020
Jaguar,0,0,0,0,0,0,0,0,0,0,1,0,1,세종,개인-남자,40~49,2020
Land Rover,0,0,0,1,0,0,0,0,0,0,0,0,1,세종,개인-남자,40~49,2020
Lexus,1,1,1,0,2,0,1,1,0,2,0,2,11,세종,개인-남자,40~49,2020
Lincoln,0,1,0,0,1,1,0,0,3,2,2,1,11,세종,개인-남자,40~49,2020
MINI,0,2,2,3,4,3,0,3,0,0,2,0,19,세종,개인-남자,40~49,2020
Mercedes-Benz,5,4,3,9,6,10,4,7,13,9,11,19,100,세종,개인-남자,40~49,2020
Nissan,0,1,2,0,0,4,0,0,0,0,0,0,7,세종,개인-남자,40~49,2020
Peugeot,0,2,0,2,0,1,0,0,1,0,1,1,8,세종,개인-남자,40~49,2020
Porsche,1,1,0,0,0,0,0,0,0,0,0,0,2,세종,개인-남자,40~49,2020
Toyota,0,1,2,0,3,2,0,1,2,1,1,2,15,세종,개인-남자,40~49,2020
Volkswagen,8,2,5,9,4,2,2,1,6,7,7,9,62,세종,개인-남자,40~49,2020
Volvo,0,2,2,2,2,0,4,1,4,1,4,4,26,세종,개인-남자,40~49,2020
Audi,0,1,0,0,0,2,3,1,3,1,2,1,14,세종,개인-남자,50~59,2020
BMW,2,0,1,2,0,3,4,3,3,3,6,4,31,세종,개인-남자,50~59,2020
Bentley,0,0,0,0,0,0,0,0,0,0,0,1,1,세종,개인-남자,50~59,2020
Chevrolet,3,1,1,2,3,2,1,1,1,0,4,1,20,세종,개인-남자,50~59,2020
Chrysler,0,2,1,2,0,2,0,1,0,0,1,1,10,세종,개인-남자,50~59,2020
Citroen,0,0,0,0,0,0,1,0,0,0,0,0,1,세종,개인-남자,50~59,2020
Ford,1,0,0,2,0,1,0,3,1,2,2,1,13,세종,개인-남자,50~59,2020
Honda,0,0,0,3,1,0,1,0,0,1,2,0,8,세종,개인-남자,50~59,2020
Jaguar,1,0,1,0,0,0,0,0,0,0,0,0,2,세종,개인-남자,50~59,2020
Lexus,0,5,0,0,1,1,1,0,3,0,1,2,14,세종,개인-남자,50~59,2020
Lincoln,0,0,0,1,1,1,0,1,0,2,1,0,7,세종,개인-남자,50~59,2020
MINI,0,0,0,1,0,1,0,0,0,0,1,0,3,세종,개인-남자,50~59,2020
Mercedes-Benz,2,1,3,4,6,6,5,2,5,4,5,7,50,세종,개인-남자,50~59,2020
Nissan,0,0,1,1,2,4,0,0,0,0,0,0,8,세종,개인-남자,50~59,2020
Peugeot,0,0,0,1,2,0,0,1,1,1,0,0,6,세종,개인-남자,50~59,2020
Porsche,0,0,0,1,0,0,0,0,0,0,0,0,1,세종,개인-남자,50~59,2020
Toyota,0,0,0,1,0,1,1,1,0,0,0,0,4,세종,개인-남자,50~59,2020
Volkswagen,4,0,2,1,2,1,0,1,2,3,4,4,24,세종,개인-남자,50~59,2020
Volvo,1,0,0,0,1,0,1,0,1,1,2,0,7,세종,개인-남자,50~59,2020
Audi,0,0,0,1,2,2,0,0,0,1,0,1,7,세종,개인-남자,60~69,2020
BMW,0,1,1,0,0,0,1,3,1,1,1,0,9,세종,개인-남자,60~69,2020
Cadillac,0,0,0,0,0,1,0,0,0,0,0,1,2,세종,개인-남자,60~69,2020
Chevrolet,0,0,0,1,1,1,1,1,0,0,2,0,7,세종,개인-남자,60~69,2020
Chrysler,0,0,0,1,0,0,0,0,0,2,0,0,3,세종,개인-남자,60~69,2020
Honda,2,0,2,0,0,0,0,0,0,0,1,0,5,세종,개인-남자,60~69,2020
Land Rover,0,0,0,0,0,0,0,1,0,0,0,0,1,세종,개인-남자,60~69,2020
Lexus,0,1,0,0,1,0,0,0,1,0,2,3,8,세종,개인-남자,60~69,2020
Lincoln,0,1,0,0,1,1,0,0,0,0,0,0,3,세종,개인-남자,60~69,2020
MINI,0,1,0,1,0,0,0,0,0,0,1,0,3,세종,개인-남자,60~69,2020
Mercedes-Benz,0,2,1,1,4,1,2,2,0,3,1,4,21,세종,개인-남자,60~69,2020
Toyota,1,0,0,1,0,0,1,0,0,1,1,1,6,세종,개인-남자,60~69,2020
Volkswagen,0,0,1,1,1,0,1,0,0,0,1,2,7,세종,개인-남자,60~69,2020
Volvo,0,0,1,1,0,0,0,0,1,0,1,0,4,세종,개인-남자,60~69,2020
Audi,0,0,0,0,1,0,0,0,0,0,0,0,1,세종,개인-남자,70~,2020
Chevrolet,0,0,0,0,0,0,0,0,0,1,0,0,1,세종,개인-남자,70~,2020
Chrysler,0,1,0,0,0,0,0,0,0,0,0,0,1,세종,개인-남자,70~,2020
Land Rover,0,0,0,0,0,1,0,0,0,0,0,0,1,세종,개인-남자,70~,2020
Mercedes-Benz,0,0,0,0,0,0,0,1,0,1,0,1,3,세종,개인-남자,70~,2020
Toyota,0,0,0,0,0,0,0,0,0,0,1,0,1,세종,개인-남자,70~,2020
Volkswagen,0,1,0,0,1,0,0,0,1,0,0,0,3,세종,개인-남자,70~,2020
Audi,0,0,0,1,0,1,1,1,0,0,0,0,4,세종,개인-여자,20~29,2020
BMW,0,0,0,1,0,0,1,0,0,1,0,0,3,세종,개인-여자,20~29,2020
Chevrolet,0,0,1,1,0,0,0,0,0,0,0,0,2,세종,개인-여자,20~29,2020
Chrysler,0,0,0,0,0,1,0,0,0,0,1,0,2,세종,개인-여자,20~29,2020
Infiniti,0,0,1,0,0,0,0,0,0,0,0,0,1,세종,개인-여자,20~29,2020
Land Rover,0,0,0,0,0,0,0,0,0,0,1,0,1,세종,개인-여자,20~29,2020
MINI,0,0,0,0,1,0,0,2,0,1,2,0,6,세종,개인-여자,20~29,2020
Mercedes-Benz,0,0,2,2,0,1,0,1,2,0,1,1,10,세종,개인-여자,20~29,2020
Volkswagen,0,0,1,1,0,0,1,0,0,0,0,0,3,세종,개인-여자,20~29,2020
Volvo,0,0,0,0,0,0,0,0,0,1,1,0,2,세종,개인-여자,20~29,2020
Audi,0,0,2,2,1,3,1,2,5,1,0,0,17,세종,개인-여자,30~39,2020
BMW,4,1,3,9,4,7,1,8,3,6,4,3,53,세종,개인-여자,30~39,2020
Cadillac,0,0,0,0,0,0,0,0,0,0,0,1,1,세종,개인-여자,30~39,2020
Chevrolet,1,0,1,1,0,0,1,1,1,0,0,0,6,세종,개인-여자,30~39,2020
Chrysler,0,1,1,0,0,0,0,0,1,0,1,0,4,세종,개인-여자,30~39,2020
Citroen,0,0,0,0,0,1,1,0,0,1,0,0,3,세종,개인-여자,30~39,2020
Ford,0,0,0,1,1,1,1,1,1,0,1,0,7,세종,개인-여자,30~39,2020
Honda,0,0,0,1,0,0,0,0,1,1,0,0,3,세종,개인-여자,30~39,2020
Infiniti,0,0,0,0,0,0,0,1,0,0,0,0,1,세종,개인-여자,30~39,2020
Jaguar,0,0,0,0,0,0,0,0,0,1,0,0,1,세종,개인-여자,30~39,2020
Land Rover,0,1,0,0,0,0,0,0,0,0,1,0,2,세종,개인-여자,30~39,2020
Lexus,0,0,0,0,0,0,0,2,0,2,0,1,5,세종,개인-여자,30~39,2020
Lincoln,0,0,0,0,0,0,1,0,0,1,0,0,2,세종,개인-여자,30~39,2020
MINI,0,2,0,3,0,4,0,1,5,2,5,6,28,세종,개인-여자,30~39,2020
Maserati,0,0,0,0,0,0,0,1,0,0,0,0,1,세종,개인-여자,30~39,2020
Mercedes-Benz,4,6,3,5,6,9,1,5,8,4,12,12,75,세종,개인-여자,30~39,2020
Nissan,1,1,1,1,0,1,0,0,0,0,0,0,5,세종,개인-여자,30~39,2020
Porsche,0,0,0,0,0,0,1,0,0,0,1,0,2,세종,개인-여자,30~39,2020
Toyota,1,0,0,0,1,0,0,1,0,0,0,0,3,세종,개인-여자,30~39,2020
Volkswagen,1,0,3,1,2,2,3,0,1,2,4,6,25,세종,개인-여자,30~39,2020
Volvo,1,2,3,1,2,1,1,0,1,2,0,5,19,세종,개인-여자,30~39,2020
Audi,0,1,1,1,3,0,1,2,1,3,2,4,19,세종,개인-여자,40~49,2020
BMW,0,1,2,3,3,3,0,4,5,1,3,4,29,세종,개인-여자,40~49,2020
Bentley,0,0,0,0,0,0,1,0,0,0,0,0,1,세종,개인-여자,40~49,2020
Cadillac,0,0,1,0,0,0,0,0,0,0,0,0,1,세종,개인-여자,40~49,2020
Chevrolet,2,1,1,2,1,0,0,1,0,2,0,2,12,세종,개인-여자,40~49,2020
Chrysler,2,1,1,0,0,0,0,0,0,0,2,0,6,세종,개인-여자,40~49,2020
Citroen,0,0,0,0,0,0,1,0,0,0,0,0,1,세종,개인-여자,40~49,2020
Ford,0,1,0,0,0,0,1,1,1,0,0,1,5,세종,개인-여자,40~49,2020
Honda,0,2,0,1,0,0,0,0,0,0,0,1,4,세종,개인-여자,40~49,2020
Infiniti,0,0,0,0,0,0,1,0,0,0,0,0,1,세종,개인-여자,40~49,2020
Jaguar,0,0,0,0,1,0,0,1,0,0,0,0,2,세종,개인-여자,40~49,2020
Land Rover,0,0,0,0,0,0,0,0,0,1,0,0,1,세종,개인-여자,40~49,2020
Lexus,1,0,1,0,0,1,1,1,2,1,1,0,9,세종,개인-여자,40~49,2020
Lincoln,0,0,0,1,0,1,0,0,1,0,0,1,4,세종,개인-여자,40~49,2020
MINI,1,1,3,0,0,0,1,3,0,1,0,1,11,세종,개인-여자,40~49,2020
Mercedes-Benz,4,2,4,1,4,7,3,3,7,11,4,9,59,세종,개인-여자,40~49,2020
Nissan,0,1,0,0,0,1,0,0,0,0,0,0,2,세종,개인-여자,40~49,2020
Peugeot,0,0,0,0,0,1,0,0,0,0,0,1,2,세종,개인-여자,40~49,2020
Porsche,0,0,0,1,0,0,0,0,0,0,0,0,1,세종,개인-여자,40~49,2020
Toyota,1,1,0,0,1,1,1,1,1,1,0,1,9,세종,개인-여자,40~49,2020
Volkswagen,3,1,1,1,2,3,1,0,0,3,3,6,24,세종,개인-여자,40~49,2020
Volvo,0,0,0,1,1,2,0,0,1,1,2,2,10,세종,개인-여자,40~49,2020
Audi,0,0,0,0,0,1,0,0,3,2,0,0,6,세종,개인-여자,50~59,2020
BMW,1,0,0,0,1,0,0,1,0,1,1,0,5,세종,개인-여자,50~59,2020
Cadillac,0,0,0,0,0,0,0,0,0,0,0,1,1,세종,개인-여자,50~59,2020
Chevrolet,2,0,2,0,0,0,0,0,0,0,0,0,4,세종,개인-여자,50~59,2020
Chrysler,0,0,0,0,0,0,0,0,1,0,0,0,1,세종,개인-여자,50~59,2020
Citroen,0,1,0,0,0,0,0,0,0,0,0,0,1,세종,개인-여자,50~59,2020
Honda,0,2,1,0,0,0,0,0,0,1,2,0,6,세종,개인-여자,50~59,2020
Lexus,0,0,0,0,0,0,0,0,1,0,0,1,2,세종,개인-여자,50~59,2020
Lincoln,0,1,0,0,1,0,0,0,0,0,0,0,2,세종,개인-여자,50~59,2020
MINI,0,0,0,0,0,0,0,0,0,1,0,0,1,세종,개인-여자,50~59,2020
Mercedes-Benz,2,3,1,3,3,4,0,3,4,2,7,7,39,세종,개인-여자,50~59,2020
Nissan,0,0,0,0,0,1,0,0,0,0,0,0,1,세종,개인-여자,50~59,2020
Peugeot,0,0,0,0,0,1,1,0,0,1,0,0,3,세종,개인-여자,50~59,2020
Toyota,0,0,0,1,0,0,0,0,0,0,0,1,2,세종,개인-여자,50~59,2020
Volkswagen,2,0,0,0,0,0,0,0,0,1,1,1,5,세종,개인-여자,50~59,2020
Volvo,0,0,3,0,0,0,1,0,0,1,0,1,6,세종,개인-여자,50~59,2020
Audi,1,0,0,0,0,1,0,0,0,1,1,0,4,세종,개인-여자,60~69,2020
BMW,0,0,0,0,0,0,0,0,0,0,1,0,1,세종,개인-여자,60~69,2020
Chrysler,0,0,0,0,0,0,0,0,0,0,0,2,2,세종,개인-여자,60~69,2020
Honda,0,0,0,0,0,1,0,0,0,0,0,0,1,세종,개인-여자,60~69,2020
Lincoln,0,0,0,0,0,0,0,0,1,0,0,0,1,세종,개인-여자,60~69,2020
Mercedes-Benz,0,0,0,0,0,4,0,1,0,1,0,0,6,세종,개인-여자,60~69,2020
Volkswagen,0,0,0,0,0,0,0,0,0,1,1,2,4,세종,개인-여자,60~69,2020
Volvo,1,0,0,0,0,0,0,0,0,0,0,0,1,세종,개인-여자,60~69,2020
Chevrolet,0,0,0,0,0,0,0,0,0,1,0,0,1,세종,개인-여자,70~,2020
BMW,0,0,0,0,0,0,0,0,0,5,0,0,5,경기,개인,~19,2020
Chevrolet,1,0,0,0,0,0,0,0,0,0,0,0,1,경기,개인,~19,2020
Chrysler,0,0,0,0,0,0,1,0,1,0,0,0,2,경기,개인,~19,2020
Ford,0,0,0,0,0,0,0,0,0,0,0,1,1,경기,개인,~19,2020
Mercedes-Benz,0,0,0,1,0,0,0,0,2,1,2,0,6,경기,개인,~19,2020
Audi,11,13,28,19,18,30,14,25,31,32,27,19,267,경기,개인,20~29,2020
BMW,37,38,78,62,64,55,51,96,90,94,85,67,817,경기,개인,20~29,2020
Cadillac,0,0,0,1,0,0,1,0,1,2,0,0,5,경기,개인,20~29,2020
Chevrolet,11,7,6,4,4,15,4,3,5,4,8,5,76,경기,개인,20~29,2020
