,date,Mercedes-Benz,ASTON MARTIN,ASTON MARTIN,Nissan,Nissan,Nissan,Nissan,Nissan,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,BMW,BMW,Lincoln,Lincoln,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Volvo,Volvo,Volvo,Volvo,Volvo,Honda,Honda,Honda
index,date,Mercedes-Benz,ASTON MARTIN,ASTON MARTIN,Nissan,Nissan,Nissan,Nissan,Nissan,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,BMW,BMW,Lincoln,Lincoln,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Volvo,Volvo,Volvo,Volvo,Volvo,Honda,Honda,Honda
1485,2020-01-25,9756.8,3561.9,3561.9,,,574.1,574.1,574.1,17332.4,14024.7,14024.7,14024.7,15196.3,15196.3,4441.8,4441.8,17332.4,2451.0,2451.0,2451.0,2451.0,10801.8,10801.8,10801.8,10801.8,9756.8,9756.8,9756.8,5161.0,1224.8,1224.8,1224.8,1224.8,968.6,968.6,968.6
1486,2020-01-26,8516.3,3192.6,3192.6,5.0,5.0,561.0,561.0,561.0,15128.6,10349.8,10349.8,10349.8,13717.0,13717.0,3875.7,3875.7,15128.6,1854.6,1854.6,1854.6,1854.6,9000.7,9000.7,9000.7,9000.7,8516.3,8516.3,8516.3,4407.8,1093.6,1093.6,1093.6,1093.6,846.6,846.6,846.6
1487,2020-01-27,8765.6,2926.2,2926.2,,,526.7,526.7,526.7,15571.6,9337.7,9337.7,9337.7,14252.8,14252.8,4182.5,4182.5,15571.6,1564.0,1564.0,1564.0,1564.0,8330.7,8330.7,8330.7,8330.7,8765.6,8765.6,8765.6,4024.4,975.7,975.7,975.7,975.7,895.0,895.0,895.0
1488,2020-01-28,7630.7,2357.1,2357.1,,,462.1,462.1,462.1,13555.5,8449.8,8449.8,8449.8,13145.8,13145.8,3438.8,3438.8,13555.5,1545.8,1545.8,1545.8,1545.8,7553.7,7553.7,7553.7,7553.7,7630.7,7630.7,7630.7,3509.2,883.0,883.0,883.0,883.0,731.5,731.5,731.5
1489,2020-01-29,7981.2,2378.3,2378.3,,,499.5,499.5,499.5,14178.1,9372.0,9372.0,9372.0,12563.6,12563.6,3226.9,3226.9,14178.1,1530.7,1530.7,1530.7,1530.7,7611.2,7611.2,7611.2,7611.2,7981.2,7981.2,7981.2,3667.7,927.0,927.0,927.0,927.0,756.8,756.8,756.8
1490,2020-01-30,7791.5,2491.3,2491.3,,,453.0,453.0,453.0,13841.1,8886.7,8886.7,8886.7,12508.1,12508.1,3783.9,3783.9,13841.1,1509.5,1509.5,1509.5,1509.5,7158.2,7158.2,7158.2,7158.2,7791.5,7791.5,7791.5,3310.4,844.1,844.1,844.1,844.1,595.3,595.3,595.3
1491,2020-01-31,7257.0,2261.2,2261.2,6.0,6.0,408.6,408.6,408.6,12891.6,7961.4,7961.4,7961.4,11295.3,11295.3,3144.2,3144.2,12891.6,1362.2,1362.2,1362.2,1362.2,6574.9,6574.9,6574.9,6574.9,7257.0,7257.0,7257.0,3093.4,772.3,772.3,772.3,772.3,584.2,584.2,584.2
1492,2020-02-01,7285.3,2924.2,2924.2,6.0,6.0,448.0,448.0,448.0,12942.0,8650.5,8650.5,8650.5,12475.8,12475.8,3226.9,3226.9,12942.0,1496.4,1496.4,1496.4,1496.4,7999.7,7999.7,7999.7,7999.7,7285.3,7285.3,7285.3,3608.6,1009.2,1009.2,1009.2,1009.2,694.2,694.2,694.2
1493,2020-02-02,7483.6,2974.7,2974.7,,,458.1,458.1,458.1,13294.2,8337.7,8337.7,8337.7,12991.5,12991.5,3235.0,3235.0,13294.2,1284.5,1284.5,1284.5,1284.5,7767.6,7767.6,7767.6,7767.6,7483.6,7483.6,7483.6,3625.1,1026.0,1026.0,1026.0,1026.0,786.0,786.0,786.0
1494,2020-02-03,6875.8,2220.9,2220.9,,,566.1,566.1,566.1,12214.5,7809.0,7809.0,7809.0,11682.7,11682.7,2958.5,2958.5,12214.5,1252.2,1252.2,1252.2,1252.2,7054.2,7054.2,7054.2,7054.2,6875.8,6875.8,6875.8,3162.1,888.9,888.9,888.9,888.9,730.5,730.5,730.5
1495,2020-02-04,7222.3,2840.5,2840.5,,,570.1,570.1,570.1,12830.0,8032.0,8032.0,8032.0,12309.4,12309.4,3122.0,3122.0,12830.0,1326.9,1326.9,1326.9,1326.9,7099.6,7099.6,7099.6,7099.6,7222.3,7222.3,7222.3,3616.6,974.4,974.4,974.4,974.4,619.5,619.5,619.5
1496,2020-02-05,6863.9,3936.3,3936.3,,,661.9,661.9,661.9,12193.3,7857.4,7857.4,7857.4,11905.7,11905.7,2822.3,2822.3,12193.3,1326.9,1326.9,1326.9,1326.9,6995.7,6995.7,6995.7,6995.7,6863.9,6863.9,6863.9,3471.2,966.1,966.1,966.1,966.1,706.3,706.3,706.3
1497,2020-02-06,7103.0,2971.6,2971.6,,,593.3,593.3,593.3,12618.1,8450.8,8450.8,8450.8,11741.3,11741.3,2744.6,2744.6,12618.1,1363.2,1363.2,1363.2,1363.2,7087.5,7087.5,7087.5,7087.5,7103.0,7103.0,7103.0,3109.9,800.1,800.1,800.1,800.1,629.6,629.6,629.6
1498,2020-02-07,7280.3,3016.0,3016.0,,,537.8,537.8,537.8,12932.9,8473.0,8473.0,8473.0,12060.1,12060.1,3482.2,3482.2,12932.9,1376.3,1376.3,1376.3,1376.3,7323.7,7323.7,7323.7,7323.7,7280.3,7280.3,7280.3,3038.3,781.2,781.2,781.2,781.2,644.8,644.8,644.8
1499,2020-02-08,7588.7,3152.2,3152.2,,,604.4,604.4,604.4,13480.9,8778.7,8778.7,8778.7,12877.5,12877.5,3917.1,3917.1,13480.9,1359.1,1359.1,1359.1,1359.1,8089.5,8089.5,8089.5,8089.5,7588.7,7588.7,7588.7,3756.8,941.7,941.7,941.7,941.7,706.3,706.3,706.3
1500,2020-02-09,7942.6,3686.0,3686.0,6.0,6.0,516.6,516.6,516.6,14109.5,8801.9,8801.9,8801.9,13898.6,13898.6,4104.8,4104.8,14109.5,1129.1,1129.1,1129.1,1129.1,8653.6,8653.6,8653.6,8653.6,7942.6,7942.6,7942.6,3882.4,1024.2,1024.2,1024.2,1024.2,789.1,789.1,789.1
1501,2020-02-10,7498.4,3803.1,3803.1,,,531.7,531.7,531.7,13320.4,8635.4,8635.4,8635.4,12885.5,12885.5,4612.3,4612.3,13320.4,1306.7,1306.7,1306.7,1306.7,7802.9,7802.9,7802.9,7802.9,7498.4,7498.4,7498.4,3466.0,845.4,845.4,845.4,845.4,680.1,680.1,680.1
1502,2020-02-11,7796.6,3243.1,3243.1,,,562.0,562.0,562.0,13850.2,8941.1,8941.1,8941.1,12557.6,12557.6,3918.1,3918.1,13850.2,1386.4,1386.4,1386.4,1386.4,7783.8,7783.8,7783.8,7783.8,7796.6,7796.6,7796.6,3617.7,886.7,886.7,886.7,886.7,698.2,698.2,698.2
1503,2020-02-12,9130.9,2985.7,2985.7,,,511.6,511.6,511.6,16220.4,8960.3,8960.3,8960.3,12280.1,12280.1,3981.7,3981.7,16220.4,1441.9,1441.9,1441.9,1441.9,8296.4,8296.4,8296.4,8296.4,9130.9,9130.9,9130.9,3625.1,861.1,861.1,861.1,861.1,749.7,749.7,749.7
1504,2020-02-13,9550.6,2915.1,2915.1,,,555.0,555.0,555.0,16966.1,8704.0,8704.0,8704.0,12921.8,12921.8,4963.5,4963.5,16966.1,1370.3,1370.3,1370.3,1370.3,8603.1,8603.1,8603.1,8603.1,9550.6,9550.6,9550.6,3566.0,813.6,813.6,813.6,813.6,640.7,640.7,640.7
1505,2020-02-14,11414.3,2815.2,2815.2,,,559.0,559.0,559.0,20276.8,8319.6,8319.6,8319.6,12790.7,12790.7,3732.4,3732.4,20276.8,1362.2,1362.2,1362.2,1362.2,8502.2,8502.2,8502.2,8502.2,11414.3,11414.3,11414.3,3493.8,798.6,798.6,798.6,798.6,610.5,610.5,610.5
1506,2020-02-15,14085.1,3452.9,3452.9,,,620.5,620.5,620.5,25021.3,9714.1,9714.1,9714.1,15506.0,15506.0,3734.5,3734.5,25021.3,1380.4,1380.4,1380.4,1380.4,10952.2,10952.2,10952.2,10952.2,14085.1,14085.1,14085.1,5323.4,1304.9,1304.9,1304.9,1304.9,677.1,677.1,677.1
1507,2020-02-16,10637.2,3903.0,3903.0,,,675.0,675.0,675.0,18896.4,7815.0,7815.0,7815.0,13928.9,13928.9,3525.6,3525.6,18896.4,1130.1,1130.1,1130.1,1130.1,8889.7,8889.7,8889.7,8889.7,10637.2,10637.2,10637.2,4590.1,1085.8,1085.8,1085.8,1085.8,705.3,705.3,705.3
1508,2020-02-17,10081.2,3124.0,3124.0,7.0,7.0,710.4,710.4,710.4,17908.6,7561.8,7561.8,7561.8,13650.4,13650.4,3649.7,3649.7,17908.6,1183.6,1183.6,1183.6,1183.6,8829.1,8829.1,8829.1,8829.1,10081.2,10081.2,10081.2,4123.2,989.9,989.9,989.9,989.9,607.4,607.4,607.4
1509,2020-02-18,11595.5,3394.4,3394.4,,,762.8,762.8,762.8,20598.7,8381.1,8381.1,8381.1,14492.9,14492.9,3158.3,3158.3,20598.7,1264.3,1264.3,1264.3,1264.3,10713.1,10713.1,10713.1,10713.1,11595.5,11595.5,11595.5,4024.4,916.5,916.5,916.5,916.5,584.2,584.2,584.2
1510,2020-02-19,10222.0,3147.2,3147.2,,,1490.3,1490.3,1490.3,18158.8,7733.3,7733.3,7733.3,13460.7,13460.7,3668.9,3668.9,18158.8,1256.2,1256.2,1256.2,1256.2,8818.0,8818.0,8818.0,8818.0,10222.0,10222.0,10222.0,3659.1,858.6,858.6,858.6,858.6,560.0,560.0,560.0
1511,2020-02-20,8970.1,2813.2,2813.2,,,1602.3,1602.3,1602.3,15934.8,7319.6,7319.6,7319.6,12269.0,12269.0,3859.6,3859.6,15934.8,1304.7,1304.7,1304.7,1304.7,7478.0,7478.0,7478.0,7478.0,8970.1,8970.1,8970.1,3320.6,756.4,756.4,756.4,756.4,645.8,645.8,645.8
1512,2020-02-21,9462.6,2522.6,2522.6,,,1747.6,1747.6,1747.6,16809.7,7121.9,7121.9,7121.9,12222.6,12222.6,4768.8,4768.8,16809.7,1394.5,1394.5,1394.5,1394.5,7707.1,7707.1,7707.1,7707.1,9462.6,9462.6,9462.6,3071.8,756.0,756.0,756.0,756.0,529.7,529.7,529.7
1513,2020-02-22,10469.1,3168.4,3168.4,,,1954.5,1954.5,1954.5,18597.7,7596.1,7596.1,7596.1,14210.4,14210.4,5790.9,5790.9,18597.7,1581.1,1581.1,1581.1,1581.1,8377.1,8377.1,8377.1,8377.1,10469.1,10469.1,10469.1,3910.8,998.3,998.3,998.3,998.3,559.0,559.0,559.0
1514,2020-02-23,9094.5,3099.8,3099.8,,,2205.7,2205.7,2205.7,16155.8,6765.6,6765.6,6765.6,13853.2,13853.2,5041.2,5041.2,16155.8,1238.1,1238.1,1238.1,1238.1,7670.8,7670.8,7670.8,7670.8,9094.5,9094.5,9094.5,3471.7,854.5,854.5,854.5,854.5,462.1,462.1,462.1
1515,2020-02-24,8213.5,2596.2,2596.2,,,1347.1,1347.1,1347.1,14590.8,6218.8,6218.8,6218.8,12719.0,12719.0,6392.3,6392.3,14590.8,1182.6,1182.6,1182.6,1182.6,6878.7,6878.7,6878.7,6878.7,8213.5,8213.5,8213.5,2909.9,689.0,689.0,689.0,689.0,450.0,450.0,450.0
1516,2020-02-25,7982.9,2769.8,2769.8,,,1387.4,1387.4,1387.4,14181.2,6106.8,6106.8,6106.8,12245.8,12245.8,8359.9,8359.9,14181.2,1161.4,1161.4,1161.4,1161.4,6270.2,6270.2,6270.2,6270.2,7982.9,7982.9,7982.9,3145.7,707.2,707.2,707.2,707.2,472.2,472.2,472.2
1517,2020-02-26,8244.7,2513.5,2513.5,,,1544.8,1544.8,1544.8,14646.3,6074.4,6074.4,6074.4,12021.8,12021.8,5113.8,5113.8,14646.3,1178.6,1178.6,1178.6,1178.6,6617.3,6617.3,6617.3,6617.3,8244.7,8244.7,8244.7,2789.5,667.0,667.0,667.0,667.0,464.1,464.1,464.1
1518,2020-02-27,7981.2,2553.9,2553.9,11.1,11.1,1518.6,1518.6,1518.6,14178.1,6340.8,6340.8,6340.8,12515.2,12515.2,3872.7,3872.7,14178.1,1162.4,1162.4,1162.4,1162.4,6475.0,6475.0,6475.0,6475.0,7981.2,7981.2,7981.2,2954.8,703.8,703.8,703.8,703.8,466.1,466.1,466.1
1519,2020-02-28,8056.2,2624.5,2624.5,,,1415.7,1415.7,1415.7,14311.3,6381.2,6381.2,6381.2,12365.9,12365.9,3680.0,3680.0,14311.3,1085.7,1085.7,1085.7,1085.7,6238.9,6238.9,6238.9,6238.9,8056.2,8056.2,8056.2,3087.2,872.2,872.2,872.2,872.2,525.7,525.7,525.7
1520,2020-02-29,8564.5,2843.5,2843.5,,,1725.5,1725.5,1725.5,15214.4,7219.7,7219.7,7219.7,12836.1,12836.1,4486.2,4486.2,15214.4,1129.1,1129.1,1129.1,1129.1,7111.8,7111.8,7111.8,7111.8,8564.5,8564.5,8564.5,3517.1,1910.1,1910.1,1910.1,1910.1,536.8,536.8,536.8
1521,2020-03-01,8790.0,3253.2,3253.2,,,1646.7,1646.7,1646.7,15615.0,7051.2,7051.2,7051.2,14016.7,14016.7,4825.3,4825.3,15615.0,1120.0,1120.0,1120.0,1120.0,7231.8,7231.8,7231.8,7231.8,8790.0,8790.0,8790.0,3805.1,1343.4,1343.4,1343.4,1343.4,588.2,588.2,588.2
1522,2020-03-02,7792.0,2740.6,2740.6,,,961.6,961.6,961.6,13842.1,6502.3,6502.3,6502.3,13113.6,13113.6,3855.6,3855.6,13842.1,1164.4,1164.4,1164.4,1164.4,6501.3,6501.3,6501.3,6501.3,7792.0,7792.0,7792.0,3396.7,933.3,933.3,933.3,933.3,534.8,534.8,534.8
1523,2020-03-03,9752.2,3180.5,3180.5,,,905.1,905.1,905.1,17324.3,7679.9,7679.9,7679.9,15507.0,15507.0,4642.6,4642.6,17324.3,1469.1,1469.1,1469.1,1469.1,7991.6,7991.6,7991.6,7991.6,9752.2,9752.2,9752.2,3523.4,989.0,989.0,989.0,989.0,509.5,509.5,509.5
1524,2020-03-04,8782.6,3120.0,3120.0,8.0,8.0,911.1,911.1,911.1,15601.9,7253.0,7253.0,7253.0,15004.5,15004.5,4356.0,4356.0,15601.9,1284.5,1284.5,1284.5,1284.5,7387.2,7387.2,7387.2,7387.2,8782.6,8782.6,8782.6,3630.7,883.2,883.2,883.2,883.2,499.5,499.5,499.5
1525,2020-03-05,8762.8,3215.8,3215.8,,,757.8,757.8,757.8,15566.6,7537.6,7537.6,7537.6,17156.8,17156.8,6756.6,6756.6,15566.6,1277.4,1277.4,1277.4,1277.4,7532.5,7532.5,7532.5,7532.5,8762.8,8762.8,8762.8,3474.0,1028.6,1028.6,1028.6,1028.6,542.9,542.9,542.9
1526,2020-03-06,8532.7,3095.7,3095.7,,,1362.2,1362.2,1362.2,15157.9,7576.9,7576.9,7576.9,16094.3,16094.3,6155.2,6155.2,15157.9,1301.6,1301.6,1301.6,1301.6,7605.2,7605.2,7605.2,7605.2,8532.7,8532.7,8532.7,3496.1,1009.8,1009.8,1009.8,1009.8,482.3,482.3,482.3
1527,2020-03-07,9204.1,3683.0,3683.0,,,1462.1,1462.1,1462.1,16350.6,8350.9,8350.9,8350.9,17434.3,17434.3,4742.5,4742.5,16350.6,1315.8,1315.8,1315.8,1315.8,8598.1,8598.1,8598.1,8598.1,9204.1,9204.1,9204.1,9354.7,9468.1,9468.1,9468.1,9468.1,567.1,567.1,567.1
1528,2020-03-08,8955.9,3717.3,3717.3,6.0,6.0,1216.9,1216.9,1216.9,15909.6,7965.4,7965.4,7965.4,17132.6,17132.6,6153.2,6153.2,15909.6,1242.1,1242.1,1242.1,1242.1,8523.4,8523.4,8523.4,8523.4,8955.9,8955.9,8955.9,6673.6,4476.8,4476.8,4476.8,4476.8,547.9,547.9,547.9
1529,2020-03-09,8607.1,3068.5,3068.5,5.0,5.0,1039.3,1039.3,1039.3,15290.1,7480.0,7480.0,7480.0,15281.0,15281.0,4994.8,4994.8,15290.1,1322.8,1322.8,1322.8,1322.8,7286.3,7286.3,7286.3,7286.3,8607.1,8607.1,8607.1,5180.3,2939.8,2939.8,2939.8,2939.8,488.4,488.4,488.4
1530,2020-03-10,8650.3,2974.7,2974.7,,,1389.4,1389.4,1389.4,15366.8,7325.7,7325.7,7325.7,15564.5,15564.5,4529.6,4529.6,15366.8,1322.8,1322.8,1322.8,1322.8,7293.4,7293.4,7293.4,7293.4,8650.3,8650.3,8650.3,4714.0,2172.0,2172.0,2172.0,2172.0,470.2,470.2,470.2
1531,2020-03-11,8385.1,2728.4,2728.4,,,1562.0,1562.0,1562.0,14895.5,7159.2,7159.2,7159.2,15183.1,15183.1,4364.1,4364.1,14895.5,1219.9,1219.9,1219.9,1219.9,7061.3,7061.3,7061.3,7061.3,8385.1,8385.1,8385.1,5112.7,2024.7,2024.7,2024.7,2024.7,452.0,452.0,452.0
1532,2020-03-12,8068.1,2893.9,2893.9,,,1405.6,1405.6,1405.6,14332.5,7334.8,7334.8,7334.8,14813.8,14813.8,4555.8,4555.8,14332.5,1286.5,1286.5,1286.5,1286.5,6838.3,6838.3,6838.3,6838.3,8068.1,8068.1,8068.1,4827.0,1760.7,1760.7,1760.7,1760.7,509.5,509.5,509.5
1533,2020-03-13,9068.4,2934.3,2934.3,,,1141.2,1141.2,1141.2,16109.4,7892.8,7892.8,7892.8,14754.3,14754.3,4678.9,4678.9,16109.4,1234.1,1234.1,1234.1,1234.1,7569.9,7569.9,7569.9,7569.9,9068.4,9068.4,9068.4,4485.0,1524.8,1524.8,1524.8,1524.8,538.8,538.8,538.8
1534,2020-03-14,10378.8,3792.0,3792.0,,,1518.6,1518.6,1518.6,18437.3,8646.5,8646.5,8646.5,16374.8,16374.8,4897.9,4897.9,18437.3,1287.5,1287.5,1287.5,1287.5,9049.1,9049.1,9049.1,9049.1,10378.8,10378.8,10378.8,5454.6,1783.0,1783.0,1783.0,1783.0,628.6,628.6,628.6
1535,2020-03-15,10956.4,3731.4,3731.4,,,1594.3,1594.3,1594.3,19463.5,8372.0,8372.0,8372.0,17075.1,17075.1,5118.9,5118.9,19463.5,1249.2,1249.2,1249.2,1249.2,8867.5,8867.5,8867.5,8867.5,10956.4,10956.4,10956.4,5505.8,1644.0,1644.0,1644.0,1644.0,670.0,670.0,670.0
1536,2020-03-16,9138.8,3021.1,3021.1,,,1443.9,1443.9,1443.9,16234.5,7590.0,7590.0,7590.0,15763.3,15763.3,5113.8,5113.8,16234.5,1237.1,1237.1,1237.1,1237.1,7735.4,7735.4,7735.4,7735.4,9138.8,9138.8,9138.8,4628.2,1367.5,1367.5,1367.5,1367.5,542.9,542.9,542.9
1537,2020-03-17,8757.1,2794.0,2794.0,10.0,10.0,1338.0,1338.0,1338.0,15556.5,7833.2,7833.2,7833.2,14814.8,14814.8,4984.7,4984.7,15556.5,1271.4,1271.4,1271.4,1271.4,7650.6,7650.6,7650.6,7650.6,8757.1,8757.1,8757.1,4471.4,1188.7,1188.7,1188.7,1188.7,550.9,550.9,550.9
1538,2020-03-18,9263.2,2977.7,2977.7,9.0,9.0,1214.9,1214.9,1214.9,16455.5,8717.1,8717.1,8717.1,14620.1,14620.1,4337.9,4337.9,16455.5,1238.1,1238.1,1238.1,1238.1,8224.7,8224.7,8224.7,8224.7,9263.2,9263.2,9263.2,4216.9,1098.4,1098.4,1098.4,1098.4,497.5,497.5,497.5
1539,2020-03-19,8681.0,2711.3,2711.3,5.0,5.0,1205.8,1205.8,1205.8,15421.3,7352.9,7352.9,7352.9,13831.0,13831.0,4180.5,4180.5,15421.3,1187.6,1187.6,1187.6,1187.6,7066.4,7066.4,7066.4,7066.4,8681.0,8681.0,8681.0,3909.6,964.2,964.2,964.2,964.2,436.9,436.9,436.9
1540,2020-03-20,8713.9,2692.1,2692.1,,,1291.6,1291.6,1291.6,15479.8,7777.7,7777.7,7777.7,13673.6,13673.6,4097.7,4097.7,15479.8,1230.0,1230.0,1230.0,1230.0,8082.4,8082.4,8082.4,8082.4,8713.9,8713.9,8713.9,3687.6,979.6,979.6,979.6,979.6,540.8,540.8,540.8
1541,2020-03-21,9788.1,3316.7,3316.7,,,1461.1,1461.1,1461.1,17387.9,8920.0,8920.0,8920.0,14827.9,14827.9,4350.0,4350.0,17387.9,1305.7,1305.7,1305.7,1305.7,9432.5,9432.5,9432.5,9432.5,9788.1,9788.1,9788.1,4745.8,1415.6,1415.6,1415.6,1415.6,583.2,583.2,583.2
1542,2020-03-22,13873.2,3407.5,3407.5,5.0,5.0,1596.3,1596.3,1596.3,24645.0,8257.0,8257.0,8257.0,15297.2,15297.2,5045.2,5045.2,24645.0,1217.9,1217.9,1217.9,1217.9,8545.6,8545.6,8545.6,8545.6,13873.2,13873.2,13873.2,4742.9,1384.5,1384.5,1384.5,1384.5,642.7,642.7,642.7
1543,2020-03-23,12331.1,2856.6,2856.6,7.0,7.0,1111.0,1111.0,1111.0,21905.4,7563.8,7563.8,7563.8,15317.3,15317.3,3902.0,3902.0,21905.4,1328.9,1328.9,1328.9,1328.9,8074.4,8074.4,8074.4,8074.4,12331.1,12331.1,12331.1,3615.4,1089.1,1089.1,1089.1,1089.1,517.6,517.6,517.6
1544,2020-03-24,10390.7,2668.9,2668.9,,,1365.2,1365.2,1365.2,18458.5,8363.0,8363.0,8363.0,15151.8,15151.8,3499.3,3499.3,18458.5,1227.0,1227.0,1227.0,1227.0,7341.8,7341.8,7341.8,7341.8,10390.7,10390.7,10390.7,3719.3,962.6,962.6,962.6,962.6,509.5,509.5,509.5
1545,2020-03-25,8940.0,2749.6,2749.6,7.0,7.0,1364.2,1364.2,1364.2,15881.4,7846.4,7846.4,7846.4,13761.4,13761.4,3008.0,3008.0,15881.4,1307.7,1307.7,1307.7,1307.7,6922.0,6922.0,6922.0,6922.0,8940.0,8940.0,8940.0,3623.9,907.6,907.6,907.6,907.6,425.8,425.8,425.8
1546,2020-03-26,8742.9,2800.1,2800.1,9.0,9.0,1171.5,1171.5,1171.5,15531.3,7543.6,7543.6,7543.6,13920.8,13920.8,3193.6,3193.6,15531.3,1218.9,1218.9,1218.9,1218.9,6754.5,6754.5,6754.5,6754.5,8742.9,8742.9,8742.9,3507.5,894.3,894.3,894.3,894.3,418.7,418.7,418.7
1547,2020-03-27,9000.2,2844.5,2844.5,,,1080.7,1080.7,1080.7,15988.3,8092.5,8092.5,8092.5,14009.6,14009.6,2976.7,2976.7,15988.3,1352.1,1352.1,1352.1,1352.1,7844.3,7844.3,7844.3,7844.3,9000.2,9000.2,9000.2,3763.1,993.5,993.5,993.5,993.5,496.4,496.4,496.4
1548,2020-03-28,10544.6,3611.4,3611.4,13.1,13.1,1270.4,1270.4,1270.4,18732.0,10086.4,10086.4,10086.4,18705.7,18705.7,3662.8,3662.8,18732.0,1485.3,1485.3,1485.3,1485.3,9676.7,9676.7,9676.7,9676.7,10544.6,10544.6,10544.6,4671.9,1197.6,1197.6,1197.6,1197.6,580.2,580.2,580.2
1549,2020-03-29,10206.7,4231.9,4231.9,8.0,8.0,1430.8,1430.8,1430.8,18131.6,9342.8,9342.8,9342.8,16409.1,16409.1,3809.2,3809.2,18131.6,1422.7,1422.7,1422.7,1422.7,9137.9,9137.9,9137.9,9137.9,10206.7,10206.7,10206.7,4688.9,1360.1,1360.1,1360.1,1360.1,624.6,624.6,624.6
1550,2020-03-30,10005.6,3633.6,3633.6,,,925.3,925.3,925.3,17774.4,9055.2,9055.2,9055.2,15721.9,15721.9,3449.9,3449.9,17774.4,1404.6,1404.6,1404.6,1404.6,9144.0,9144.0,9144.0,9144.0,10005.6,10005.6,10005.6,4080.0,1046.6,1046.6,1046.6,1046.6,566.1,566.1,566.1
1551,2020-03-31,9262.6,3323.8,3323.8,,,845.6,845.6,845.6,16454.5,8828.1,8828.1,8828.1,15081.2,15081.2,3049.3,3049.3,16454.5,1223.0,1223.0,1223.0,1223.0,8207.6,8207.6,8207.6,8207.6,9262.6,9262.6,9262.6,4071.0,1084.3,1084.3,1084.3,1084.3,400.6,400.6,400.6
1552,2020-04-01,8710.5,3360.1,3360.1,5.0,5.0,811.2,811.2,811.2,15473.7,8343.8,8343.8,8343.8,14655.4,14655.4,2898.0,2898.0,15473.7,1144.2,1144.2,1144.2,1144.2,7752.5,7752.5,7752.5,7752.5,8710.5,8710.5,8710.5,3792.1,955.3,955.3,955.3,955.3,438.9,438.9,438.9
1553,2020-04-02,8780.9,3327.8,3327.8,,,828.4,828.4,828.4,15598.8,8548.6,8548.6,8548.6,14891.5,14891.5,3917.1,3917.1,15598.8,1221.9,1221.9,1221.9,1221.9,7498.2,7498.2,7498.2,7498.2,8780.9,8780.9,8780.9,3893.2,986.8,986.8,986.8,986.8,460.1,460.1,460.1
1554,2020-04-03,8863.3,3199.7,3199.7,,,796.1,796.1,796.1,15745.2,8286.3,8286.3,8286.3,14433.4,14433.4,3350.0,3350.0,15745.2,1204.8,1204.8,1204.8,1204.8,8045.1,8045.1,8045.1,8045.1,8863.3,8863.3,8863.3,3885.2,1002.9,1002.9,1002.9,1002.9,436.9,436.9,436.9
1555,2020-04-04,9719.3,3786.9,3786.9,,,819.3,819.3,819.3,17265.8,9482.0,9482.0,9482.0,16087.2,16087.2,3497.3,3497.3,17265.8,1312.7,1312.7,1312.7,1312.7,9367.0,9367.0,9367.0,9367.0,9719.3,9719.3,9719.3,5211.0,1285.3,1285.3,1285.3,1285.3,505.5,505.5,505.5
1556,2020-04-05,9788.6,3953.4,3953.4,,,793.1,793.1,793.1,17388.9,8889.7,8889.7,8889.7,16514.1,16514.1,3678.0,3678.0,17388.9,1248.2,1248.2,1248.2,1248.2,8997.7,8997.7,8997.7,8997.7,9788.6,9788.6,9788.6,4824.2,1200.2,1200.2,1200.2,1200.2,525.7,525.7,525.7
1557,2020-04-06,9011.0,3098.7,3098.7,,,964.6,964.6,964.6,16007.5,8202.5,8202.5,8202.5,15114.5,15114.5,3001.9,3001.9,16007.5,1264.3,1264.3,1264.3,1264.3,7914.9,7914.9,7914.9,7914.9,9011.0,9011.0,9011.0,3730.1,994.9,994.9,994.9,994.9,463.1,463.1,463.1
1558,2020-04-07,8627.0,3131.1,3131.1,,,918.2,918.2,918.2,15325.4,8242.9,8242.9,8242.9,14407.2,14407.2,2940.3,2940.3,15325.4,1254.2,1254.2,1254.2,1254.2,7742.4,7742.4,7742.4,7742.4,8627.0,8627.0,8627.0,3590.4,972.2,972.2,972.2,972.2,434.9,434.9,434.9
1559,2020-04-08,8712.8,2951.4,2951.4,,,995.9,995.9,995.9,15477.8,8120.8,8120.8,8120.8,14336.5,14336.5,2884.8,2884.8,15477.8,1207.8,1207.8,1207.8,1207.8,7664.7,7664.7,7664.7,7664.7,8712.8,8712.8,8712.8,4118.1,1113.6,1113.6,1113.6,1113.6,453.0,453.0,453.0
1560,2020-04-09,8739.5,2877.8,2877.8,,,867.8,867.8,867.8,15525.2,8354.9,8354.9,8354.9,14426.3,14426.3,2756.7,2756.7,15525.2,1368.2,1368.2,1368.2,1368.2,7878.6,7878.6,7878.6,7878.6,8739.5,8739.5,8739.5,4669.6,1284.0,1284.0,1284.0,1284.0,456.1,456.1,456.1
